6.295093527968198543e-04
1.113196282621853328e-03
1.597187824410761792e-03
2.081718650302932794e-03
2.567024478092094775e-03
3.053342531353586686e-03
3.540912005794205619e-03
4.029974543796610575e-03
4.520774719163234145e-03
5.013560534162908588e-03
5.508583931050914373e-03
6.006101320356060924e-03
6.506374128338321405e-03
7.009669366175419469e-03
7.516260223587645228e-03
8.026426689810461923e-03
8.540456205023527758e-03
9.058644345592892222e-03
9.581295546744583724e-03
1.010872386660188749e-02
1.064125379584557329e-02
1.117922111765257132e-02
1.172297382299014590e-02
1.227287308683155942e-02
1.282929431139179233e-02
1.339262824310849531e-02
1.396328217076148182e-02
1.454168121290466686e-02
1.512826970365854784e-02
1.572351268687488535e-02
1.632789752981533837e-02
1.694193566871671219e-02
1.756616450005055174e-02
1.820114943287387543e-02
1.884748611951381214e-02
1.950580288389025529e-02
2.017676336915352753e-02
2.086106942902221650e-02
2.155946429028410272e-02
2.227273601748136489e-02
2.300172131486033500e-02
2.374730970535621211e-02
2.451044813177716275e-02
2.529214603160168107e-02
2.609348094404684293e-02
2.691560471644427466e-02
2.775975038677791495e-02
2.862723983064308086e-02
2.951949227427830280e-02
3.043803379099507822e-02
3.138450791686919761e-02
3.236068754333676356e-02
3.336848827023886077e-02
3.440998343358048217e-02
3.548742105893742949e-02
3.660324303529549628e-02
3.776010685680297740e-02
3.896091034344628667e-02
4.020881982852997361e-02
4.150730239432642854e-02
4.286016285133797954e-02
4.427158629654492916e-02
4.574618725839829647e-02
4.728906664980447871e-02
4.890587801605195128e-02
5.060290489721686047e-02
5.238715154321393896e-02
5.426644974979411007e-02
5.624958525957601818e-02
5.834644803914668110e-02
6.056821186387406630e-02
6.292755010096839907e-02
6.543889649646328355e-02
6.811876230675650845e-02
7.098612450172125943e-02
7.406290433372486604e-02
7.737456179102941700e-02
8.095084003042185561e-02
8.482670584264384583e-02
8.904354909418410458e-02
9.365072827561138347e-02
9.870758444546057220e-02
1.042860978060186072e-01
1.104744392773374662e-01
1.173817892549313679e-01
1.251449834701225949e-01
1.339378470620178341e-01
1.439845740651125583e-01
1.555793510101515231e-01
1.691158986228855632e-01
1.851332904294012982e-01
2.043895051390874906e-01
2.279843324489548850e-01
2.575746749986420614e-01
2.957734341912374720e-01
3.469394015293022493e-01
4.188671655116941173e-01
5.266914168435676835e-01
7.016487387966335865e-01
9.714462444976080802e-01
